alpha3,ssp,year,gdp_per_capita,turbulent_economy
KGZ,SSP2,2025,7428.91,False
KGZ,SSP2,2030,8464.01,False
KGZ,SSP2,2050,14230.81,False
KGZ,SSP2,2100,51755.99,False
KGZ,SSP3,2024,7210.58,False
KGZ,SSP3,2025,7428.91,False
KGZ,SSP3,2030,8337.99,False
KGZ,SSP3,2050,10766.53,False
KGZ,SSP3,2100,15508.27,False
KGZ,SSP4,2024,7210.58,False
KGZ,SSP4,2025,7428.91,False
KGZ,SSP4,2030,8388.28,False
KGZ,SSP4,2050,12046.02,False
KGZ,SSP4,2100,30488.07,False
KGZ,SSP5,2024,7210.58,False
KGZ,SSP5,2025,7428.91,False
KGZ,SSP5,2030,8652.21,False
KGZ,SSP5,2050,20812.98,False
KGZ,SSP5,2100,111211.24,False
KHM,SSP1,2024,7011.58,False
KHM,SSP1,2025,7294.0,False
KHM,SSP1,2030,9529.73,False
KHM,SSP1,2050,27501.23,False
KHM,SSP1,2100,137317.2,False
KHM,SSP2,2024,7011.58,False
KHM,SSP2,2025,7294.0,False
KHM,SSP2,2030,9434.65,False
KHM,SSP2,2050,23526.47,False
KHM,SSP2,2100,118344.67,False
KHM,SSP3,2024,7011.58,False
KHM,SSP3,2025,7294.0,False
KHM,SSP3,2030,9341.19,False
KHM,SSP3,2050,17976.6,False
KHM,SSP3,2100,43644.64,False
KHM,SSP4,2024,7011.58,False
KHM,SSP4,2025,7294.0,False
KHM,SSP4,2030,9359.8,False
KHM,SSP4,2050,20203.32,False
KHM,SSP4,2100,81702.09,False
KHM,SSP5,2024,7011.58,False
KHM,SSP5,2025,7294.0,False
KHM,SSP5,2030,9577.43,False
KHM,SSP5,2050,32842.01,False
KHM,SSP5,2100,222633.64,False
KIR,SSP1,2024,3275.0,False
KIR,SSP1,2025,3326.31,False
KIR,SSP1,2030,3597.85,False
KIR,SSP1,2050,13178.23,False
KIR,SSP1,2100,241815.28,False
KIR,SSP2,2024,3275.0,False
KIR,SSP2,2025,3326.31,False
KIR,SSP2,2030,3564.64,False
KIR,SSP2,2050,9531.25,False
KIR,SSP2,2100,157266.63,False
KIR,SSP3,2024,3275.0,False
KIR,SSP3,2025,3326.31,False
KIR,SSP3,2030,3508.95,False
KIR,SSP3,2050,5731.89,False
KIR,SSP3,2100,21345.43,False
KIR,SSP4,2024,3275.0,False
KIR,SSP4,2025,3326.31,False
KIR,SSP4,2030,3528.99,False
KIR,SSP4,2050,7010.04,False
KIR,SSP4,2100,67515.86,False
KIR,SSP5,2024,3275.0,False
KIR,SSP5,2025,3326.31,False
KIR,SSP5,2030,3641.37,False
KIR,SSP5,2050,17423.89,False
KIR,SSP5,2100,413076.37,False
KOR,SSP1,2024,55070.94,False
KOR,SSP1,2025,56539.31,False
KOR,SSP1,2030,62740.12,False
KOR,SSP1,2050,85785.09,False
KOR,SSP1,2100,121940.86,False
KOR,SSP2,2024,55070.94,False
KOR,SSP2,2025,56539.31,False
KOR,SSP2,2030,62758.28,False
KOR,SSP2,2050,80518.04,False
KOR,SSP2,2100,116858.98,False
KOR,SSP3,2024,55070.94,False
KOR,SSP3,2025,56539.31,False
KOR,SSP3,2030,62622.78,False
KOR,SSP3,2050,69990.29,False
KOR,SSP3,2100,66804.88,False
KOR,SSP4,2024,55070.94,False
KOR,SSP4,2025,56539.31,False
KOR,SSP4,2030,63037.08,False
KOR,SSP4,2050,85864.34,False
KOR,SSP4,2100,116310.21,False
KOR,SSP5,2024,55070.94,False
KOR,SSP5,2025,56539.31,False
KOR,SSP5,2030,62968.72,False
KOR,SSP5,2050,97750.4,False
KOR,SSP5,2100,188488.34,False
KWT,SSP1,2024,46664.22,False
KWT,SSP1,2025,47674.03,False
KWT,SSP1,2030,51614.06,False
KWT,SSP1,2050,72822.67,False
KWT,SSP1,2100,130038.6,False
KWT,SSP2,2024,46664.22,False
KWT,SSP2,2025,47674.03,False
KWT,SSP2,2030,51399.9,False
KWT,SSP2,2050,70322.45,False
KWT,SSP2,2100,122939.27,False
KWT,SSP3,2024,46664.22,False
KWT,SSP3,2025,47674.03,False
KWT,SSP3,2030,51790.23,False
KWT,SSP3,2050,69039.81,False
KWT,SSP3,2100,67596.6,False
KWT,SSP4,2024,46664.22,False
KWT,SSP4,2025,47674.03,False
KWT,SSP4,2030,51390.54,False
KWT,SSP4,2050,73655.26,False
KWT,SSP4,2100,119055.55,False
KWT,SSP5,2024,46664.22,False
KWT,SSP5,2025,47674.03,False
KWT,SSP5,2030,50876.46,False
KWT,SSP5,2050,78296.64,False
KWT,SSP5,2100,204214.81,False
LAO,SSP1,2024,8600.32,False
LAO,SSP1,2025,8764.32,False
LAO,SSP1,2030,10459.99,False
LAO,SSP1,2050,23311.6,False
LAO,SSP1,2100,91633.56,False
LAO,SSP2,2024,8600.32,False
LAO,SSP2,2025,8764.32,False
LAO,SSP2,2030,10347.6,False
LAO,SSP2,2050,19991.75,False
LAO,SSP2,2100,73456.54,False
LAO,SSP3,2024,8600.32,False
LAO,SSP3,2025,8764.32,False
LAO,SSP3,2030,10208.51,False
LAO,SSP3,2050,15653.62,False
LAO,SSP3,2100,25198.63,False
LAO,SSP4,2024,8600.32,False
LAO,SSP4,2025,8764.32,False
LAO,SSP4,2030,10251.29,False
LAO,SSP4,2050,17258.64,False
LAO,SSP4,2100,45957.69,False
LAO,SSP5,2024,8600.32,False
LAO,SSP5,2025,8764.32,False
LAO,SSP5,2030,10558.48,False
LAO,SSP5,2050,27961.7,False
LAO,SSP5,2100,149297.08,False
LBN,SSP1,2024,10469.22,False
LBN,SSP1,2025,10266.72,False
LBN,SSP1,2030,11029.96,False
LBN,SSP1,2050,19058.42,False
LBN,SSP1,2100,64011.07,False
LBN,SSP2,2024,10469.22,False
LBN,SSP2,2025,10271.48,False
LBN,SSP2,2030,11001.18,False
LBN,SSP2,2050,16639.76,False
LBN,SSP2,2100,52264.45,False
LBN,SSP3,2024,10469.22,False
LBN,SSP3,2025,10272.23,False
LBN,SSP3,2030,10879.44,False
LBN,SSP3,2050,13293.63,False
LBN,SSP3,2100,18296.14,False
LBN,SSP4,2024,10469.22,False
LBN,SSP4,2025,10275.01,False
LBN,SSP4,2030,10967.02,False
LBN,SSP4,2050,14724.87,False
LBN,SSP4,2100,33623.62,False
LBN,SSP5,2024,10469.22,False
LBN,SSP5,2025,10269.66,False
LBN,SSP5,2030,11119.15,False
LBN,SSP5,2050,23053.62,False
LBN,SSP5,2100,108163.07,False
LBR,SSP1,2024,1646.06,False
LBR,SSP1,2025,1692.04,False
LBR,SSP1,2030,2090.3,False
LBR,SSP1,2050,5112.52,False
LBR,SSP1,2100,37185.92,False
LBR,SSP2,2024,1646.06,False
LBR,SSP2,2025,1692.04,False
LBR,SSP2,2030,2071.03,False
LBR,SSP2,2050,4234.45,False
LBR,SSP2,2100,26909.59,False
LBR,SSP3,2024,1646.06,False
LBR,SSP3,2025,1692.04,False
LBR,SSP3,2030,2066.51,False
LBR,SSP3,2050,3294.37,False
LBR,SSP3,2100,6521.78,False
LBR,SSP4,2024,1646.06,False
LBR,SSP4,2025,1692.04,False
LBR,SSP4,2030,2064.3,False
LBR,SSP4,2050,3344.45,False
LBR,SSP4,2100,7211.44,False
LBR,SSP5,2024,1646.06,False
LBR,SSP5,2025,1692.04,False
LBR,SSP5,2030,2088.34,False
LBR,SSP5,2050,6049.56,False
LBR,SSP5,2100,62278.49,False
LBY,SSP1,2024,12583.83,False
LBY,SSP1,2025,13473.68,False
LBY,SSP1,2030,14650.42,False
LBY,SSP1,2050,24761.1,False
LBY,SSP1,2100,100297.72,False
LBY,SSP2,2024,12583.83,False
LBY,SSP2,2025,13473.68,False
LBY,SSP2,2030,14535.41,False
LBY,SSP2,2050,21558.81,False
LBY,SSP2,2100,81182.36,False
LBY,SSP3,2024,12583.83,False
LBY,SSP3,2025,13473.68,False
LBY,SSP3,2030,14429.34,False
LBY,SSP3,2050,17722.19,False
LBY,SSP3,2100,30853.68,False
LBY,SSP4,2024,12583.83,False
LBY,SSP4,2025,13473.68,False
LBY,SSP4,2030,14442.09,False
LBY,SSP4,2050,21703.74,False
LBY,SSP4,2100,86401.61,False
LBY,SSP5,2024,12583.83,False
LBY,SSP5,2025,13473.68,False
LBY,SSP5,2030,14661.11,False
LBY,SSP5,2050,28727.89,False
LBY,SSP5,2100,164206.53,False
LCA,SSP1,2024,24699.97,False
LCA,SSP1,2025,26330.08,False
LCA,SSP1,2030,28144.08,False
LCA,SSP1,2050,48756.45,False
LCA,SSP1,2100,164512.27,False
LCA,SSP2,2024,24699.97,False
LCA,SSP2,2025,26330.08,False
LCA,SSP2,2030,28041.49,False
LCA,SSP2,2050,41815.35,False
LCA,SSP2,2100,134735.75,False
LCA,SSP3,2024,24699.97,False
LCA,SSP3,2025,26330.08,False
LCA,SSP3,2030,27889.02,False
LCA,SSP3,2050,33125.26,False
LCA,SSP3,2100,39707.38,False
LCA,SSP4,2024,24699.97,False
LCA,SSP4,2025,26330.08,False
LCA,SSP4,2030,27944.89,False
LCA,SSP4,2050,43830.54,False
LCA,SSP4,2100,152395.43,False
LCA,SSP5,2024,24699.97,False
LCA,SSP5,2025,26330.08,False
LCA,SSP5,2030,28275.52,False
LCA,SSP5,2050,58402.17,False
LCA,SSP5,2100,271759.33,False
LKA,SSP1,2024,13793.07,False
LKA,SSP1,2025,13625.44,False
LKA,SSP1,2030,15768.02,False
LKA,SSP1,2050,30796.34,False
LKA,SSP1,2100,93892.62,False
LKA,SSP2,2024,13793.07,False
LKA,SSP2,2025,13625.44,False
LKA,SSP2,2030,15685.23,False
LKA,SSP2,2050,26083.57,False
LKA,SSP2,2100,77341.61,False
LKA,SSP3,2024,13793.07,False
LKA,SSP3,2025,13625.44,False
LKA,SSP3,2030,15540.25,False
LKA,SSP3,2050,19889.43,False
LKA,SSP3,2100,24788.32,False
LKA,SSP4,2024,13793.07,False
LKA,SSP4,2025,13625.44,False
LKA,SSP4,2030,15606.44,False
LKA,SSP4,2050,22351.93,False
LKA,SSP4,2100,48623.2,False
LKA,SSP5,2024,13793.07,False
LKA,SSP5,2025,13625.44,False
LKA,SSP5,2030,15918.46,False
LKA,SSP5,2050,37401.95,False
LKA,SSP5,2100,152766.87,False
LSO,SSP1,2024,2697.63,False
LSO,SSP1,2025,2730.09,False
LSO,SSP1,2030,2937.74,False
LSO,SSP1,2050,6074.94,False
LSO,SSP1,2100,34829.44,False
LSO,SSP2,2024,2697.63,False
LSO,SSP2,2025,2730.09,False
LSO,SSP2,2030,2934.25,False
LSO,SSP2,2050,5259.47,False
LSO,SSP2,2100,25564.21,False
LSO,SSP3,2024,2697.63,False
LSO,SSP3,2025,2730.09,False
LSO,SSP3,2030,2920.15,False
LSO,SSP3,2050,4093.59,False
LSO,SSP3,2100,7029.46,False
LSO,SSP4,2024,2697.63,False
LSO,SSP4,2025,2730.09,False
LSO,SSP4,2030,2938.92,False
LSO,SSP4,2050,4539.43,False
LSO,SSP4,2100,14134.19,False
LSO,SSP5,2024,2697.63,False
LSO,SSP5,2025,2730.09,False
LSO,SSP5,2030,2974.54,False
LSO,SSP5,2050,7275.95,False
LSO,SSP5,2100,58316.43,False
LTU,SSP1,2024,47462.0,False
LTU,SSP1,2025,49083.62,False
LTU,SSP1,2030,58820.17,False
LTU,SSP1,2050,86236.69,False
LTU,SSP1,2100,121029.48,False
LTU,SSP2,2024,47462.0,False
LTU,SSP2,2025,49083.62,False
LTU,SSP2,2030,58825.79,False
LTU,SSP2,2050,79263.25,False
LTU,SSP2,2100,105433.08,False
LTU,SSP3,2024,47462.0,False
LTU,SSP3,2025,49083.62,False
LTU,SSP3,2030,58058.72,False
LTU,SSP3,2050,66409.21,False
LTU,SSP3,2100,52690.96,False
LTU,SSP4,2024,47462.0,False
LTU,SSP4,2025,49083.62,False
LTU,SSP4,2030,59214.46,False
LTU,SSP4,2050,87052.52,False
LTU,SSP4,2100,114544.01,False
LTU,SSP5,2024,47462.0,False
LTU,SSP5,2025,49083.62,False
LTU,SSP5,2030,60331.14,False
LTU,SSP5,2050,103325.36,False
LTU,SSP5,2100,186936.41,False
LUX,SSP1,2024,128475.28,False
LUX,SSP1,2025,130327.34,False
LUX,SSP1,2030,144921.35,False
LUX,SSP1,2050,156085.44,False
LUX,SSP1,2100,171465.63,False
LUX,SSP2,2024,128475.28,False
LUX,SSP2,2025,130327.34,False
LUX,SSP2,2030,144991.86,False
LUX,SSP2,2050,155735.48,False
LUX,SSP2,2100,167573.95,False
LUX,SSP3,2024,128475.28,False
LUX,SSP3,2025,130327.34,False
LUX,SSP3,2030,145977.48,False
LUX,SSP3,2050,141478.43,False
LUX,SSP3,2100,89579.74,False
LUX,SSP4,2024,128475.28,False
LUX,SSP4,2025,130327.34,False
LUX,SSP4,2030,145696.64,False
LUX,SSP4,2050,154850.93,False
LUX,SSP4,2100,159850.68,False
LUX,SSP5,2024,128475.28,False
LUX,SSP5,2025,130327.34,False
LUX,SSP5,2030,142032.6,False
LUX,SSP5,2050,164888.93,False
LUX,SSP5,2100,258542.35,False
LVA,SSP1,2024,37615.08,False
LVA,SSP1,2025,38997.55,False
LVA,SSP1,2030,45094.58,False
LVA,SSP1,2050,70477.12,False
LVA,SSP1,2100,135299.12,False
LVA,SSP2,2024,37615.08,False
LVA,SSP2,2025,38997.55,False
LVA,SSP2,2030,45138.57,False
LVA,SSP2,2050,63430.27,False
LVA,SSP2,2100,109462.14,False
LVA,SSP3,2024,37615.08,False
LVA,SSP3,2025,38997.55,False
LVA,SSP3,2030,44669.17,False
LVA,SSP3,2050,52808.42,False
LVA,SSP3,2100,38869.13,False
LVA,SSP4,2024,37615.08,False
LVA,SSP4,2025,38997.55,False
LVA,SSP4,2030,45408.9,False
LVA,SSP4,2050,71670.25,False
LVA,SSP4,2100,131871.82,False
LVA,SSP5,2024,37615.08,False
LVA,SSP5,2025,38997.55,False
LVA,SSP5,2030,46020.66,False
LVA,SSP5,2050,84250.94,False
LVA,SSP5,2100,213158.13,False
MAC,SSP1,2024,111693.5,False
MAC,SSP1,2025,129897.39,False
MAC,SSP1,2030,152774.32,False
MAC,SSP1,2050,229624.81,False
MAC,SSP1,2100,242525.75,False
MAC,SSP2,2024,111693.5,False
MAC,SSP2,2025,129897.39,False
MAC,SSP2,2030,152713.07,False
MAC,SSP2,2050,227684.15,False
MAC,SSP2,2100,268615.66,False
MAC,SSP3,2024,111693.5,False
MAC,SSP3,2025,129897.39,False
MAC,SSP3,2030,154135.32,False
MAC,SSP3,2050,226910.53,False
MAC,SSP3,2100,293498.07,False
MAC,SSP4,2024,111693.5,False
MAC,SSP4,2025,129897.39,False
MAC,SSP4,2030,153443.15,False
MAC,SSP4,2050,237716.45,False
MAC,SSP4,2100,276709.75,False
MAC,SSP5,2024,111693.5,False
MAC,SSP5,2025,129897.39,False
MAC,SSP5,2030,149242.47,False
MAC,SSP5,2050,213455.22,False
MAC,SSP5,2100,220415.79,False
MAR,SSP1,2024,9162.75,False
MAR,SSP1,2025,9401.8,False
MAR,SSP1,2030,10735.0,False
MAR,SSP1,2050,21575.91,False
MAR,SSP1,2100,98023.73,False
MAR,SSP2,2024,9162.75,False
MAR,SSP2,2025,9401.8,False
MAR,SSP2,2030,10676.14,False
MAR,SSP2,2050,19016.88,False
MAR,SSP2,2100,79789.05,False
MAR,SSP3,2024,9162.75,False
MAR,SSP3,2025,9401.8,False
MAR,SSP3,2030,10587.14,False
MAR,SSP3,2050,15277.69,False
MAR,SSP3,2100,26170.61,False
MAR,SSP4,2024,9162.75,False
MAR,SSP4,2025,9401.8,False
MAR,SSP4,2030,10618.32,False
MAR,SSP4,2050,16881.37,False
MAR,SSP4,2100,51115.97,False
MAR,SSP5,2024,9162.75,False
MAR,SSP5,2025,9401.8,False
MAR,SSP5,2030,10792.76,False
MAR,SSP5,2050,25511.74,False
MAR,SSP5,2100,161926.46,False
MDA,SSP1,2024,16393.86,False
MDA,SSP1,2025,17072.46,False
MDA,SSP1,2030,22770.81,False
MDA,SSP1,2050,50411.32,False
MDA,SSP1,2100,100245.9,False
MDA,SSP2,2024,16393.86,False
MDA,SSP2,2025,17072.46,False
MDA,SSP2,2030,22712.46,False
MDA,SSP2,2050,44284.8,False
MDA,SSP2,2100,89927.82,False
MDA,SSP3,2024,16393.86,False
MDA,SSP3,2025,17072.46,False
MDA,SSP3,2030,22328.29,False
MDA,SSP3,2050,33402.92,False
MDA,SSP3,2100,42527.0,False
MDA,SSP4,2024,16393.86,False
MDA,SSP4,2025,17072.46,False
MDA,SSP4,2030,22856.8,False
MDA,SSP4,2050,47704.99,False
MDA,SSP4,2100,93002.48,False
MDA,SSP5,2024,16393.86,False
MDA,SSP5,2025,17072.46,False
MDA,SSP5,2030,23417.01,False
MDA,SSP5,2050,62534.12,False
MDA,SSP5,2100,158795.46,False
MDG,SSP1,2024,1659.15,False
MDG,SSP1,2025,1695.89,False
MDG,SSP1,2030,1957.44,False
MDG,SSP1,2050,4814.52,False
MDG,SSP1,2100,36102.87,False
MDG,SSP2,2024,1659.15,False
MDG,SSP2,2025,1695.89,False
MDG,SSP2,2030,1924.45,False
MDG,SSP2,2050,3975.0,False
MDG,SSP2,2100,27030.92,False
MDG,SSP3,2024,1659.15,False
MDG,SSP3,2025,1695.89,False
MDG,SSP3,2030,1898.51,False
MDG,SSP3,2050,2989.23,False
MDG,SSP3,2100,7208.44,False
MDG,SSP4,2024,1659.15,False
MDG,SSP4,2025,1695.89,False
MDG,SSP4,2030,1898.73,False
MDG,SSP4,2050,3081.32,False
MDG,SSP4,2100,9015.74,False
MDG,SSP5,2024,1659.15,False
MDG,SSP5,2025,1695.89,False
MDG,SSP5,2030,1959.4,False
MDG,SSP5,2050,5740.52,False
MDG,SSP5,2100,60572.53,False
MDV,SSP1,2024,23034.41,False
MDV,SSP1,2025,25958.26,False
MDV,SSP1,2030,31840.65,False
MDV,SSP1,2050,53650.98,False
MDV,SSP1,2100,93826.93,False
MDV,SSP2,2024,23034.41,False
MDV,SSP2,2025,25958.26,False
MDV,SSP2,2030,31650.49,False
MDV,SSP2,2050,50595.29,False
MDV,SSP2,2100,88722.47,False
MDV,SSP3,2024,23034.41,False
MDV,SSP3,2025,25958.26,False
MDV,SSP3,2030,31725.84,False
MDV,SSP3,2050,46159.62,False
MDV,SSP3,2100,54591.67,False
MDV,SSP4,2024,23034.41,False
MDV,SSP4,2025,25958.26,False
MDV,SSP4,2030,31531.24,False
MDV,SSP4,2050,50763.95,False
MDV,SSP4,2100,92416.22,False
MDV,SSP5,2024,23034.41,False
MDV,SSP5,2025,25958.26,False
MDV,SSP5,2030,31375.42,False
MDV,SSP5,2050,58125.01,False
MDV,SSP5,2100,148075.41,False
MEX,SSP1,2024,21970.35,False
MEX,SSP1,2025,22576.95,False
MEX,SSP1,2030,25009.71,False
MEX,SSP1,2050,42474.15,False
MEX,SSP1,2100,91617.93,False
MEX,SSP2,2024,21970.35,False
MEX,SSP2,2025,22576.95,False
MEX,SSP2,2030,24820.12,False
MEX,SSP2,2050,37728.8,False
MEX,SSP2,2100,81574.37,False
MEX,SSP3,2024,21970.35,False
MEX,SSP3,2025,22576.95,False
MEX,SSP3,2030,24583.02,False
MEX,SSP3,2050,30744.3,False
MEX,SSP3,2100,33277.93,False
MEX,SSP4,2024,21970.35,False
MEX,SSP4,2025,22576.95,False
MEX,SSP4,2030,24686.57,False
MEX,SSP4,2050,38155.23,False
MEX,SSP4,2100,83649.49,False
MEX,SSP5,2024,21970.35,False
MEX,SSP5,2025,22576.95,False
MEX,SSP5,2030,25179.79,False
MEX,SSP5,2050,49804.64,False
MEX,SSP5,2100,146428.73,False
MKD,SSP1,2024,24203.19,False
MKD,SSP1,2025,24985.94,False
MKD,SSP1,2030,29539.39,False
MKD,SSP1,2050,51019.01,False
MKD,SSP1,2100,140810.32,False
MKD,SSP2,2024,24203.19,False
MKD,SSP2,2025,24985.94,False
MKD,SSP2,2030,29518.28,False
MKD,SSP2,2050,47345.43,False
MKD,SSP2,2100,130095.05,False
MKD,SSP3,2024,24203.19,False
MKD,SSP3,2025,24985.94,False
MKD,SSP3,2030,29392.65,False
MKD,SSP3,2050,40022.37,False
MKD,SSP3,2100,67699.84,False
MKD,SSP4,2024,24203.19,False
MKD,SSP4,2025,24985.94,False
MKD,SSP4,2030,29685.72,False
MKD,SSP4,2050,49491.54,False
MKD,SSP4,2100,130681.75,False
MKD,SSP5,2024,24203.19,False
MKD,SSP5,2025,24985.94,False
MKD,SSP5,2030,29650.65,False
MKD,SSP5,2050,58126.64,False
MKD,SSP5,2100,219583.23,False
MLI,SSP1,2024,2917.93,False
MLI,SSP1,2025,2950.27,False
MLI,SSP1,2030,3401.6,False
MLI,SSP1,2050,8774.49,False
MLI,SSP1,2100,58651.61,False
MLI,SSP2,2024,2917.93,False
MLI,SSP2,2025,2950.27,False
MLI,SSP2,2030,3329.93,False
MLI,SSP2,2050,7247.95,False
MLI,SSP2,2100,41604.71,False
MLI,SSP3,2024,2917.93,False
MLI,SSP3,2025,2950.27,False
MLI,SSP3,2030,3263.79,False
MLI,SSP3,2050,5554.76,False
MLI,SSP3,2100,12860.54,False
MLI,SSP4,2024,2917.93,False
MLI,SSP4,2025,2950.27,False
MLI,SSP4,2030,3270.96,False
MLI,SSP4,2050,5725.56,False
MLI,SSP4,2100,15136.69,False
MLI,SSP5,2024,2917.93,False
MLI,SSP5,2025,2950.27,False
MLI,SSP5,2030,3419.12,False
MLI,SSP5,2050,10360.68,False
MLI,SSP5,2100,97225.14,False
MLT,SSP1,2024,62398.49,False
MLT,SSP1,2025,65878.11,False
MLT,SSP1,2030,77869.27,False
MLT,SSP1,2050,114550.14,False
MLT,SSP1,2100,174956.06,False
MLT,SSP2,2024,62398.49,False
MLT,SSP2,2025,65878.11,False
MLT,SSP2,2030,77926.65,False
MLT,SSP2,2050,112189.89,False
MLT,SSP2,2100,167427.3,False
MLT,SSP3,2024,62398.49,False
MLT,SSP3,2025,65878.11,False
MLT,SSP3,2030,78137.09,False
MLT,SSP3,2050,104192.08,False
MLT,SSP3,2100,105310.91,False
MLT,SSP4,2024,62398.49,False
MLT,SSP4,2025,65878.11,False
MLT,SSP4,2030,78298.69,False
MLT,SSP4,2050,114720.36,False
MLT,SSP4,2100,168508.85,False
MLT,SSP5,2024,62398.49,False
MLT,SSP5,2025,65878.11,False
MLT,SSP5,2030,77239.17,False
MLT,SSP5,2050,124058.88,False
MLT,SSP5,2100,265335.58,False
MMR,SSP1,2024,5276.29,False
MMR,SSP1,2025,5137.26,False
MMR,SSP1,2030,5913.11,False
MMR,SSP1,2050,13208.85,False
MMR,SSP1,2100,60505.84,False
MMR,SSP2,2024,5276.29,False
MMR,SSP2,2025,5137.26,False
MMR,SSP2,2030,5864.32,False
MMR,SSP2,2050,10911.46,False
MMR,SSP2,2100,45206.08,False
MMR,SSP3,2024,5276.29,False
MMR,SSP3,2025,5137.26,False
MMR,SSP3,2030,5810.25,False
MMR,SSP3,2050,8198.37,False
MMR,SSP3,2100,11180.94,False
MMR,SSP4,2024,5276.29,False
MMR,SSP4,2025,5137.26,False
MMR,SSP4,2030,5825.95,False
MMR,SSP4,2050,9196.23,False
MMR,SSP4,2100,24123.19,False
MMR,SSP5,2024,5276.29,False
MMR,SSP5,2025,5137.26,False
MMR,SSP5,2030,5952.58,False
MMR,SSP5,2050,16072.94,False
MMR,SSP5,2100,99705.4,False
MNE,SSP1,2024,28105.59,False
MNE,SSP1,2025,29632.92,False
MNE,SSP1,2030,34609.68,False
MNE,SSP1,2050,51661.27,False
MNE,SSP1,2100,90817.61,False
MNE,SSP2,2024,28105.59,False
MNE,SSP2,2025,29632.92,False
MNE,SSP2,2030,34609.95,False
MNE,SSP2,2050,48943.03,False
MNE,SSP2,2100,82856.74,False
MNE,SSP3,2024,28105.59,False
MNE,SSP3,2025,29632.92,False
MNE,SSP3,2030,34426.44,False
MNE,SSP3,2050,43099.28,False
MNE,SSP3,2100,48156.24,False
MNE,SSP4,2024,28105.59,False
MNE,SSP4,2025,29632.92,False
MNE,SSP4,2030,34803.49,False
MNE,SSP4,2050,50754.02,False
MNE,SSP4,2100,83606.31,False
MNE,SSP5,2024,28105.59,False
MNE,SSP5,2025,29632.92,False
MNE,SSP5,2030,34821.4,False
MNE,SSP5,2050,58477.07,False
MNE,SSP5,2100,140514.11,False
MNG,SSP1,2024,16842.65,False
MNG,SSP1,2025,17273.03,False
MNG,SSP1,2030,19758.3,False
MNG,SSP1,2050,36940.0,False
MNG,SSP1,2100,126281.2,False
MNG,SSP2,2024,16842.65,False
MNG,SSP2,2025,17273.03,False
MNG,SSP2,2030,19576.13,False
MNG,SSP2,2050,31350.77,False
MNG,SSP2,2100,98621.3,False
MNG,SSP3,2024,16842.65,False
MNG,SSP3,2025,17273.03,False
MNG,SSP3,2030,19333.99,False
MNG,SSP3,2050,24230.55,False
MNG,SSP3,2100,34726.69,False
MNG,SSP4,2024,16842.65,False
MNG,SSP4,2025,17273.03,False
MNG,SSP4,2030,19376.02,False
MNG,SSP4,2050,26560.66,False
MNG,SSP4,2100,61148.65,False
MNG,SSP5,2024,16842.65,False
MNG,SSP5,2025,17273.03,False
MNG,SSP5,2030,19897.88,False
MNG,SSP5,2050,43769.44,False
MNG,SSP5,2100,204286.61,False
MOZ,SSP1,2024,1500.71,False
MOZ,SSP1,2025,1530.11,False
MOZ,SSP1,2030,2242.54,False
MOZ,SSP1,2050,9064.56,False
MOZ,SSP1,2100,59169.09,False
MOZ,SSP2,2024,1500.71,False
MOZ,SSP2,2025,1530.11,False
MOZ,SSP2,2030,2199.86,False
MOZ,SSP2,2050,6564.15,False
MOZ,SSP2,2100,41913.22,False
MOZ,SSP3,2024,1500.71,False
MOZ,SSP3,2025,1530.11,False
MOZ,SSP3,2030,2175.11,False
MOZ,SSP3,2050,4024.34,False
MOZ,SSP3,2100,6935.54,False
MOZ,SSP4,2024,1500.71,False
MOZ,SSP4,2025,1530.11,False
MOZ,SSP4,2030,2176.73,False
MOZ,SSP4,2050,4103.14,False
MOZ,SSP4,2100,7512.1,False
MOZ,SSP5,2024,1500.71,False
MOZ,SSP5,2025,1530.11,False
MOZ,SSP5,2030,2258.62,False
MOZ,SSP5,2050,11527.53,False
MOZ,SSP5,2100,98984.39,False
MRT,SSP1,2024,6482.69,False
MRT,SSP1,2025,6653.62,False
MRT,SSP1,2030,7549.68,False
MRT,SSP1,2050,15146.62,False
MRT,SSP1,2100,62732.35,False
MRT,SSP2,2024,6482.69,False
MRT,SSP2,2025,6653.62,False
MRT,SSP2,2030,7420.17,False
MRT,SSP2,2050,13023.6,False
MRT,SSP2,2100,49016.62,False
MRT,SSP3,2024,6482.69,False
MRT,SSP3,2025,6653.62,False
MRT,SSP3,2030,7311.47,False
MRT,SSP3,2050,10507.09,False
MRT,SSP3,2100,18956.02,False
MRT,SSP4,2024,6482.69,False
MRT,SSP4,2025,6653.62,False
MRT,SSP4,2030,7326.36,False
MRT,SSP4,2050,11358.41,False
MRT,SSP4,2100,32255.89,False
MRT,SSP5,2024,6482.69,False
MRT,SSP5,2025,6653.62,False
MRT,SSP5,2030,7580.44,False
MRT,SSP5,2050,17526.88,False
MRT,SSP5,2100,102036.58,False
MUS,SSP1,2024,27844.9,False
MUS,SSP1,2025,29191.8,False
MUS,SSP1,2030,34575.53,False
MUS,SSP1,2050,64441.6,False
MUS,SSP1,2100,140441.06,False
MUS,SSP2,2024,27844.9,False
MUS,SSP2,2025,29191.8,False
MUS,SSP2,2030,34446.59,False
MUS,SSP2,2050,58834.52,False
MUS,SSP2,2100,128646.1,False
MUS,SSP3,2024,27844.9,False
MUS,SSP3,2025,29191.8,False
MUS,SSP3,2030,34224.88,False
MUS,SSP3,2050,49902.45,False
